,week,state,state_name,disease,cases,incidence_per_capita,LastDayWeek,MonthMax,Year,MonthName,t_avg,tavg_anomaly
4355,196401,IN,indiana,MEASLES,120,2.47,1964-01-04,1,1964,January,53.9168,0.124
4356,196401,KY,kentucky,MEASLES,361,11.54,1964-01-04,1,1964,January,58.8434,0.129
4357,196401,MA,massachusetts,MEASLES,57,1.05,1964-01-04,1,1964,January,43.1672,0.308
4358,196401,MD,maryland,MEASLES,71,2.03,1964-01-04,1,1964,January,51.089,0.188
4359,196401,ME,maine,MEASLES,6,0.6,1964-01-04,1,1964,January,37.76,0.211
4360,196401,MI,michigan,MEASLES,21,0.26,1964-01-04,1,1964,January,43.8368,0.193
4361,196401,MS,mississippi,MEASLES,7,0.31,1964-01-04,1,1964,January,66.5978,0.216
4362,196401,MT,montana,MEASLES,55,7.79,1964-01-04,1,1964,January,40.415,0.181
4363,196401,NC,north carolina,MEASLES,12,0.25,1964-01-04,1,1964,January,58.901,0.186
4364,196401,ND,north dakota,MEASLES,41,6.32,1964-01-04,1,1964,January,43.6298,0.21
4365,196401,NH,new hampshire,MEASLES,3,0.45,1964-01-04,1,1964,January,40.1378,0.193
4366,196401,NJ,new jersey,MEASLES,181,2.72,1964-01-04,1,1964,January,47.7104,0.149
4367,196401,NM,new mexico,MEASLES,5,0.5,1964-01-04,1,1964,January,50.4896,0.164
4368,196401,NV,nevada,MEASLES,11,2.58,1964-01-04,1,1964,January,44.9258,0.269
4369,196401,NY,new york,MEASLES,485,2.76,1964-01-04,1,1964,January,43.6046,0.088
4370,196401,OH,ohio,MEASLES,94,0.93,1964-01-04,1,1964,January,52.0088,0.151
4371,196401,OK,oklahoma,MEASLES,1,0.04,1964-01-04,1,1964,January,63.1616,0.174
4372,196401,OR,oregon,MEASLES,33,1.75,1964-01-04,1,1964,January,41.8514,0.244
4373,196401,PA,pennsylvania,MEASLES,149,1.29,1964-01-04,1,1964,January,47.021,0.149
4374,196401,RI,rhode island,MEASLES,6,0.68,1964-01-04,1,1964,January,44.285,0.348
4375,196401,SC,south carolina,MEASLES,53,2.14,1964-01-04,1,1964,January,62.9546,0.219
4376,196401,SD,south dakota,MEASLES,1,0.14,1964-01-04,1,1964,January,46.2254,0.189
4377,196401,TN,tennessee,MEASLES,146,3.87,1964-01-04,1,1964,January,60.4418,0.201
4378,196401,UT,utah,MEASLES,7,0.72,1964-01-04,1,1964,January,43.178,0.165
4379,196401,VA,virginia,MEASLES,100,2.3,1964-01-04,1,1964,January,55.0166,0.171
4380,196401,VT,vermont,MEASLES,22,5.51,1964-01-04,1,1964,January,40.136,0.103
4381,196401,WA,washington,MEASLES,99,3.34,1964-01-04,1,1964,January,42.341,0.173
4382,196401,WI,wisconsin,MEASLES,64,1.54,1964-01-04,1,1964,January,44.591,0.185
4383,196401,WV,west virginia,MEASLES,174,9.68,1964-01-04,1,1964,January,53.0942,0.196
4384,196402,AK,alaska,MEASLES,61,23.19,1964-01-11,1,1964,January,7.6622,0.209
4385,196402,AL,alabama,MEASLES,11,0.32,1964-01-11,1,1964,January,56.9678,0.162
4386,196402,AZ,arizona,MEASLES,70,4.5,1964-01-11,1,1964,January,46.175,0.244
4387,196402,CA,california,MEASLES,305,1.68,1964-01-11,1,1964,January,46.7078,0.235
4388,196402,CO,colorado,MEASLES,30,1.52,1964-01-11,1,1964,January,33.287,0.136
4389,196402,CT,connecticut,MEASLES,126,4.5,1964-01-11,1,1964,January,44.0366,0.166
4390,196402,DC,district of columbia,MEASLES,10,1.25,1964-01-11,1,1964,January,48.1316,0.154
4391,196402,DE,delaware,MEASLES,11,2.21,1964-01-11,1,1964,January,48.794,0.097
4392,196402,FL,florida,MEASLES,29,0.5,1964-01-11,1,1964,January,68.495,0.159
4393,196402,GA,georgia,MEASLES,4,0.09,1964-01-11,1,1964,January,58.3736,0.194
4394,196402,HI,hawaii,MEASLES,11,1.57,1964-01-11,1,1964,January,73.0022,0.248
4395,196402,IA,iowa,MEASLES,28,1.02,1964-01-11,1,1964,January,40.5608,0.152
4396,196402,ID,idaho,MEASLES,29,4.26,1964-01-11,1,1964,January,30.1316,0.139
4397,196402,IL,illinois,MEASLES,505,4.77,1964-01-11,1,1964,January,45.761,0.103
4398,196402,IN,indiana,MEASLES,203,4.18,1964-01-11,1,1964,January,45.6404,0.114
4399,196402,MA,massachusetts,MEASLES,67,1.23,1964-01-11,1,1964,January,40.2746,0.157
4400,196402,MD,maryland,MEASLES,148,4.24,1964-01-11,1,1964,January,49.001,0.109
4401,196402,ME,maine,MEASLES,25,2.52,1964-01-11,1,1964,January,32.7182,0.099
4402,196402,MI,michigan,MEASLES,233,2.85,1964-01-11,1,1964,January,39.9416,0.09
4403,196402,MN,minnesota,MEASLES,1,0.03,1964-01-11,1,1964,January,31.1306,0.16
4404,196402,MO,missouri,MEASLES,18,0.41,1964-01-11,1,1964,January,48.2882,0.154
4405,196402,MS,mississippi,MEASLES,13,0.58,1964-01-11,1,1964,January,58.2494,0.155
4406,196402,MT,montana,MEASLES,124,17.56,1964-01-11,1,1964,January,27.8798,0.187
4407,196402,NC,north carolina,MEASLES,19,0.4,1964-01-11,1,1964,January,54.0446,0.172
4408,196402,NC,north carolina,POLIO,1,0.02,1964-01-11,1,1964,January,54.0446,0.172
4409,196402,ND,north dakota,MEASLES,116,17.87,1964-01-11,1,1964,January,25.6982,0.192
4410,196402,NH,new hampshire,MEASLES,2,0.3,1964-01-11,1,1964,January,35.1104,0.085
4411,196402,NJ,new jersey,MEASLES,277,4.16,1964-01-11,1,1964,January,46.328,0.065
4412,196402,NM,new mexico,MEASLES,1,0.1,1964-01-11,1,1964,January,42.6254,0.154
4413,196402,NY,new york,MEASLES,534,3.04,1964-01-11,1,1964,January,40.379,0.134
4414,196402,OH,ohio,MEASLES,96,0.95,1964-01-11,1,1964,January,45.0842,0.106
4415,196402,OR,oregon,MEASLES,178,9.43,1964-01-11,1,1964,January,36.392,0.159
4416,196402,RI,rhode island,MEASLES,9,1.02,1964-01-11,1,1964,January,43.871,0.16
4417,196402,SC,south carolina,MEASLES,18,0.73,1964-01-11,1,1964,January,58.2602,0.128
4418,196402,SD,south dakota,MEASLES,2,0.29,1964-01-11,1,1964,January,31.5554,0.191
4419,196402,TN,tennessee,MEASLES,412,10.93,1964-01-11,1,1964,January,51.5102,0.164
4420,196402,UT,utah,MEASLES,47,4.81,1964-01-11,1,1964,January,32.7722,0.175
4421,196402,VA,virginia,MEASLES,196,4.5,1964-01-11,1,1964,January,49.8848,0.146
4422,196402,VT,vermont,MEASLES,85,21.3,1964-01-11,1,1964,January,35.2472,0.139
4423,196402,WA,washington,MEASLES,457,15.43,1964-01-11,1,1964,January,35.1878,0.175
4424,196402,WI,wisconsin,MEASLES,57,1.37,1964-01-11,1,1964,January,36.9212,0.115
4425,196402,WV,west virginia,MEASLES,250,13.91,1964-01-11,1,1964,January,46.166,0.158
4426,196402,WY,wyoming,MEASLES,6,1.77,1964-01-11,1,1964,January,28.9616,0.198
4427,196501,AK,alaska,MEASLES,2,0.74,1965-01-02,1,1965,January,-9.229,0.333
4428,196501,AL,alabama,MEASLES,26,0.76,1965-01-02,1,1965,January,46.598,0.133
4429,196501,AZ,arizona,MEASLES,22,1.39,1965-01-02,1,1965,January,43.295,0.188
4430,196501,CA,california,MEASLES,152,0.82,1965-01-02,1,1965,January,46.3586,0.241
4431,196501,CO,colorado,MEASLES,76,3.83,1965-01-02,1,1965,January,24.9674,0.183
4432,196501,CT,connecticut,MEASLES,576,20.16,1965-01-02,1,1965,January,27.4154,0.233
4433,196501,DE,delaware,MEASLES,12,2.37,1965-01-02,1,1965,January,34.484,0.285
4434,196501,FL,florida,MEASLES,23,0.39,1965-01-02,1,1965,January,61.9304,0.2
4435,196501,GA,georgia,MEASLES,5,0.12,1965-01-02,1,1965,January,48.7526,0.187
4436,196501,HI,hawaii,MEASLES,41,5.82,1965-01-02,1,1965,January,66.6086,0.198
4437,196501,IA,iowa,MEASLES,158,5.76,1965-01-02,1,1965,January,19.769,0.168
4438,196501,ID,idaho,MEASLES,76,11.08,1965-01-02,1,1965,January,26.6036,0.279
4439,196501,IL,illinois,MEASLES,25,0.23,1965-01-02,1,1965,January,29.2478,0.219
4440,196501,IN,indiana,MEASLES,32,0.65,1965-01-02,1,1965,January,29.4512,0.254
4441,196501,KY,kentucky,MEASLES,6,0.19,1965-01-02,1,1965,January,35.6846,0.138
4442,196501,LA,louisiana,MEASLES,1,0.03,1965-01-02,1,1965,January,51.3122,0.132
4443,196501,MA,massachusetts,MEASLES,896,16.28,1965-01-02,1,1965,January,23.8856,0.161
4444,196501,MD,maryland,MEASLES,10,0.28,1965-01-02,1,1965,January,35.0456,0.218
4445,196501,ME,maine,MEASLES,257,25.78,1965-01-02,1,1965,January,14.3384,0.171
4446,196501,MI,michigan,MEASLES,248,2.97,1965-01-02,1,1965,January,19.6232,0.202
4447,196501,MN,minnesota,MEASLES,3,0.08,1965-01-02,1,1965,January,8.1122,0.189
4448,196501,MO,missouri,MEASLES,49,1.1,1965-01-02,1,1965,January,32.945,0.159
4449,196501,MS,mississippi,MEASLES,36,1.6,1965-01-02,1,1965,January,47.1848,0.17
4450,196501,MT,montana,MEASLES,232,32.86,1965-01-02,1,1965,January,20.849,0.218
4451,196501,NC,north carolina,MEASLES,27,0.56,1965-01-02,1,1965,January,42.1052,0.131
4452,196501,ND,north dakota,MEASLES,124,19.11,1965-01-02,1,1965,January,9.2444,0.284
4453,196501,NE,nebraska,MEASLES,4,0.27,1965-01-02,1,1965,January,24.071,0.241
4454,196501,NH,new hampshire,MEASLES,58,8.58,1965-01-02,1,1965,January,18.0428,0.187
4455,196501,NM,new mexico,MEASLES,14,1.38,1965-01-02,1,1965,January,35.5352,0.163
4456,196501,NY,new york,MEASLES,60,0.34,1965-01-02,1,1965,January,22.3574,0.184
4457,196501,OH,ohio,MEASLES,69,0.68,1965-01-02,1,1965,January,28.814,0.223
4458,196501,OK,oklahoma,MEASLES,5,0.2,1965-01-02,1,1965,January,40.0928,0.192
4459,196501,OR,oregon,MEASLES,132,6.81,1965-01-02,1,1965,January,36.8474,0.191
4460,196501,PA,pennsylvania,MEASLES,55,0.47,1965-01-02,1,1965,January,27.3704,0.183
4461,196501,RI,rhode island,MEASLES,84,9.41,1965-01-02,1,1965,January,27.3776,0.22
4462,196501,SC,south carolina,MEASLES,13,0.52,1965-01-02,1,1965,January,47.6834,0.14
4463,196501,SD,south dakota,MEASLES,12,1.73,1965-01-02,1,1965,January,18.6638,0.201
4464,196501,TN,tennessee,MEASLES,165,4.34,1965-01-02,1,1965,January,39.0416,0.176
4465,196501,TX,texas,MEASLES,485,4.67,1965-01-02,1,1965,January,46.7492,0.148
4466,196501,UT,utah,MEASLES,86,8.65,1965-01-02,1,1965,January,29.8814,0.241
4467,196501,VA,virginia,MEASLES,40,0.91,1965-01-02,1,1965,January,37.0688,0.209
4468,196501,VT,vermont,MEASLES,5,1.24,1965-01-02,1,1965,January,17.6396,0.261
4469,196501,WA,washington,MEASLES,5,0.17,1965-01-02,1,1965,January,34.3508,0.18
4470,196501,WI,wisconsin,MEASLES,128,3.02,1965-01-02,1,1965,January,14.2646,0.204
4471,196501,WV,west virginia,MEASLES,653,36.56,1965-01-02,1,1965,January,32.486,0.225
4472,196501,WY,wyoming,MEASLES,15,4.52,1965-01-02,1,1965,January,21.4772,0.262
4473,196502,AK,alaska,MEASLES,7,2.58,1965-01-09,1,1965,January,42.1646,0.368
4474,196502,AL,alabama,MEASLES,36,1.05,1965-01-09,1,1965,January,75.2504,0.208
4475,196502,AR,arkansas,MEASLES,2,0.11,1965-01-09,1,1965,January,73.1282,0.214
4476,196502,AZ,arizona,MEASLES,8,0.51,1965-01-09,1,1965,January,69.1286,0.254
4477,196502,CA,california,MEASLES,197,1.06,1965-01-09,1,1965,January,64.7888,0.272
4478,196502,CO,colorado,MEASLES,105,5.29,1965-01-09,1,1965,January,52.1564,0.159
4479,196502,CT,connecticut,MEASLES,241,8.44,1965-01-09,1,1965,January,63.1652,0.254
4480,196502,DE,delaware,MEASLES,39,7.69,1965-01-09,1,1965,January,69.2528,0.27
4481,196502,FL,florida,MEASLES,40,0.67,1965-01-09,1,1965,January,79.9484,0.227
4482,196502,GA,georgia,MEASLES,6,0.14,1965-01-09,1,1965,January,75.2648,0.213
4483,196502,HI,hawaii,MEASLES,49,6.96,1965-01-09,1,1965,January,75.7742,0.159
4484,196502,IA,iowa,MEASLES,272,9.92,1965-01-09,1,1965,January,59.7146,0.23
4485,196502,ID,idaho,MEASLES,120,17.49,1965-01-09,1,1965,January,48.1136,0.308
4486,196502,IL,illinois,MEASLES,31,0.29,1965-01-09,1,1965,January,66.5312,0.158
4487,196502,IN,indiana,MEASLES,21,0.43,1965-01-09,1,1965,January,67.3376,0.165
4488,196502,KY,kentucky,MEASLES,4,0.13,1965-01-09,1,1965,January,70.1492,0.215
4489,196502,MA,massachusetts,MEASLES,1070,19.45,1965-01-09,1,1965,January,60.4922,0.211
4490,196502,MD,maryland,MEASLES,8,0.22,1965-01-09,1,1965,January,69.602,0.222
4491,196502,ME,maine,MEASLES,238,23.87,1965-01-09,1,1965,January,55.5458,0.189
4492,196502,MI,michigan,MEASLES,695,8.32,1965-01-09,1,1965,January,58.2584,0.198
4493,196502,MN,minnesota,MEASLES,5,0.14,1965-01-09,1,1965,January,49.8812,0.151
4494,196502,MO,missouri,MEASLES,33,0.74,1965-01-09,1,1965,January,68.279,0.221
4495,196502,MS,mississippi,MEASLES,40,1.78,1965-01-09,1,1965,January,76.0406,0.196
4496,196502,MT,montana,MEASLES,236,33.43,1965-01-09,1,1965,January,44.3444,0.239
4497,196502,NC,north carolina,MEASLES,23,0.47,1965-01-09,1,1965,January,71.7404,0.266
4498,196502,ND,north dakota,MEASLES,153,23.57,1965-01-09,1,1965,January,46.1624,0.237
4499,196502,NE,nebraska,MEASLES,8,0.54,1965-01-09,1,1965,January,54.8744,0.189
4500,196502,NH,new hampshire,MEASLES,29,4.29,1965-01-09,1,1965,January,57.515,0.16
4501,196502,NJ,new jersey,MEASLES,54,0.8,1965-01-09,1,1965,January,66.7688,0.203
4502,196502,NM,new mexico,MEASLES,33,3.26,1965-01-09,1,1965,January,63.5162,0.205
4503,196502,NV,nevada,MEASLES,3,0.68,1965-01-09,1,1965,January,56.7086,0.314
4504,196502,NY,new york,MEASLES,164,0.92,1965-01-09,1,1965,January,61.2068,0.219
4505,196502,OH,ohio,MEASLES,228,2.24,1965-01-09,1,1965,January,67.0892,0.202
4506,196502,OR,oregon,MEASLES,172,8.88,1965-01-09,1,1965,January,53.8124,0.297
4507,196502,PA,pennsylvania,MEASLES,89,0.77,1965-01-09,1,1965,January,64.8212,0.193
4508,196502,RI,rhode island,MEASLES,278,31.13,1965-01-09,1,1965,January,63.0176,0.271
4509,196502,SC,south carolina,MEASLES,4,0.16,1965-01-09,1,1965,January,74.5394,0.248
4510,196502,SD,south dakota,MEASLES,4,0.58,1965-01-09,1,1965,January,50.5598,0.097
4511,196502,TN,tennessee,MEASLES,246,6.48,1965-01-09,1,1965,January,71.2238,0.16
4512,196502,TX,texas,MEASLES,359,3.46,1965-01-09,1,1965,January,76.9982,0.199
4513,196502,UT,utah,MEASLES,223,22.43,1965-01-09,1,1965,January,54.6908,0.267
4514,196502,VA,virginia,MEASLES,116,2.63,1965-01-09,1,1965,January,69.7874,0.24
4515,196502,VT,vermont,MEASLES,15,3.71,1965-01-09,1,1965,January,57.4844,0.161
4516,196502,WA,washington,MEASLES,136,4.58,1965-01-09,1,1965,January,53.5496,0.184
4517,196502,WI,wisconsin,MEASLES,254,6.0,1965-01-09,1,1965,January,55.2722,0.168
4518,196502,WV,west virginia,MEASLES,613,34.32,1965-01-09,1,1965,January,67.604,0.243
4519,196502,WY,wyoming,MEASLES,39,11.75,1965-01-09,1,1965,January,45.5036,0.26
4520,196601,DC,district of columbia,MEASLES,17,2.15,1966-01-01,1,1966,January,28.9778,0.308
4521,196601,NE,nebraska,MEASLES,3,0.21,1966-01-01,1,1966,January,16.8458,0.214
4522,196601,NY,new york,MEASLES,475,2.66,1966-01-01,1,1966,January,19.616,0.343
4523,196601,SD,south dakota,MEASLES,1,0.15,1966-01-01,1,1966,January,7.5272,0.276
4524,196601,VT,vermont,MEASLES,17,4.12,1966-01-01,1,1966,January,16.9484,0.337
4525,196601,VT,vermont,RUBELLA,2,0.48,1966-01-01,1,1966,January,16.9484,0.337
4526,196602,DC,district of columbia,MEASLES,15,1.9,1966-01-08,1,1966,January,75.6176,0.25
4527,196602,GA,georgia,MEASLES,10,0.23,1966-01-08,1,1966,January,78.161,0.295
4528,196602,MT,montana,MEASLES,47,6.65,1966-01-08,1,1966,January,62.9366,0.229
4529,196602,MT,montana,RUBELLA,35,4.95,1966-01-08,1,1966,January,62.9366,0.229
4530,196602,NE,nebraska,MEASLES,1,0.07,1966-01-08,1,1966,January,69.3266,0.321
4531,196602,OK,oklahoma,MEASLES,1,0.04,1966-01-08,1,1966,January,77.108,0.302
4532,196602,RI,rhode island,MEASLES,3,0.33,1966-01-08,1,1966,January,69.6308,0.205
4533,196602,RI,rhode island,RUBELLA,3,0.33,1966-01-08,1,1966,January,69.6308,0.205
4534,196602,VT,vermont,MEASLES,30,7.26,1966-01-08,1,1966,January,65.0516,0.235
4535,196602,WY,wyoming,MEASLES,1,0.31,1966-01-08,1,1966,January,62.6666,0.242
4536,196701,NV,nevada,MEASLES,11,2.45,1967-01-07,1,1967,January,74.201,0.527
4537,196702,NV,nevada,MEASLES,36,8.02,1967-01-07,1,1967,January,74.201,0.527
4538,196801,CO,colorado,MEASLES,2,0.09,1968-01-06,1,1968,January,63.0194,0.309
4539,196801,ID,idaho,MEASLES,4,0.58,1968-01-06,1,1968,January,57.0884,0.311
4540,196801,ID,idaho,MUMPS,3,0.43,1968-01-06,1,1968,January,57.0884,0.311
4541,196801,IN,indiana,MEASLES,16,0.31,1968-01-06,1,1968,January,72.0536,0.309
4542,196801,IN,indiana,MUMPS,57,1.12,1968-01-06,1,1968,January,72.0536,0.309
4543,196801,IN,indiana,RUBELLA,2,0.04,1968-01-06,1,1968,January,72.0536,0.309
4544,196801,WY,wyoming,MEASLES,7,2.16,1968-01-06,1,1968,January,57.6248,0.329
4545,196801,WY,wyoming,MUMPS,23,7.1,1968-01-06,1,1968,January,57.6248,0.329
4546,196901,IN,indiana,MEASLES,3,0.06,1969-01-04,1,1969,January,53.1752,0.287
4547,196901,IN,indiana,MUMPS,42,0.82,1969-01-04,1,1969,January,53.1752,0.287
4548,196902,IN,indiana,MEASLES,6,0.12,1969-01-11,1,1969,January,39.0848,0.157
4549,196902,IN,indiana,MUMPS,42,0.82,1969-01-11,1,1969,January,39.0848,0.157
4550,196902,IN,indiana,RUBELLA,9,0.17,1969-01-11,1,1969,January,39.0848,0.157
4551,196902,OK,oklahoma,MEASLES,1,0.04,1969-01-11,1,1969,January,48.7976,0.128
4552,196902,OK,oklahoma,MUMPS,9,0.36,1969-01-11,1,1969,January,48.7976,0.128
4553,196902,OK,oklahoma,RUBELLA,10,0.39,1969-01-11,1,1969,January,48.7976,0.128
4554,197001,DC,district of columbia,MEASLES,27,3.6,1970-01-03,1,1970,January,38.597,0.258
4555,197001,DC,district of columbia,MUMPS,6,0.8,1970-01-03,1,1970,January,38.597,0.258
4556,197001,IN,indiana,MEASLES,1,0.02,1970-01-03,1,1970,January,37.0418,0.184
4557,197001,IN,indiana,MUMPS,49,0.93,1970-01-03,1,1970,January,37.0418,0.184
4558,197001,IN,indiana,RUBELLA,12,0.23,1970-01-03,1,1970,January,37.0418,0.184
4559,197001,ND,north dakota,MEASLES,2,0.32,1970-01-03,1,1970,January,18.0356,0.244
4560,197001,ND,north dakota,MUMPS,13,2.07,1970-01-03,1,1970,January,18.0356,0.244
4561,197002,CO,colorado,MEASLES,2,0.09,1970-01-10,1,1970,January,41.2214,0.18
4562,197002,CO,colorado,MUMPS,31,1.35,1970-01-10,1,1970,January,41.2214,0.18
4563,197002,CO,colorado,RUBELLA,10,0.43,1970-01-10,1,1970,January,41.2214,0.18
4564,197102,CO,colorado,MEASLES,1,0.04,1971-01-09,1,1971,January,54.3614,0.227
4565,197102,CO,colorado,MUMPS,28,1.16,1971-01-09,1,1971,January,54.3614,0.227
4566,197102,CO,colorado,RUBELLA,4,0.17,1971-01-09,1,1971,January,54.3614,0.227
4567,197301,CO,colorado,MEASLES,8,0.31,1973-01-06,1,1973,January,60.998,0.129
4568,197301,CO,colorado,MUMPS,2,0.08,1973-01-06,1,1973,January,60.998,0.129
4569,197301,CO,colorado,RUBELLA,3,0.12,1973-01-06,1,1973,January,60.998,0.129
4570,197301,MS,mississippi,MEASLES,9,0.38,1973-01-06,1,1973,January,78.9782,0.071
4571,197401,CO,colorado,MEASLES,1,0.04,1974-01-05,1,1974,January,55.4846,0.288
4572,197401,CO,colorado,MUMPS,3,0.12,1974-01-05,1,1974,January,55.4846,0.288
4573,197401,CO,colorado,RUBELLA,2,0.08,1974-01-05,1,1974,January,55.4846,0.288
4574,197401,IN,indiana,MEASLES,1,0.02,1974-01-05,1,1974,January,60.9296,0.199
4575,197401,IN,indiana,MUMPS,15,0.28,1974-01-05,1,1974,January,60.9296,0.199
4576,197401,IN,indiana,RUBELLA,5,0.09,1974-01-05,1,1974,January,60.9296,0.199
4577,197401,MO,missouri,MEASLES,3,0.06,1974-01-05,1,1974,January,65.6096,0.195
4578,197401,MO,missouri,MUMPS,15,0.31,1974-01-05,1,1974,January,65.6096,0.195
4579,197401,MO,missouri,RUBELLA,1,0.02,1974-01-05,1,1974,January,65.6096,0.195
4580,197402,MO,missouri,MEASLES,1,0.02,1974-01-12,1,1974,January,34.052,0.254
4581,197402,MO,missouri,MUMPS,15,0.31,1974-01-12,1,1974,January,34.052,0.254
4582,197402,MO,missouri,RUBELLA,1,0.02,1974-01-12,1,1974,January,34.052,0.254
4583,197402,ND,north dakota,MEASLES,3,0.47,1974-01-12,1,1974,January,20.3522,0.299
4584,197402,SD,south dakota,MEASLES,1,0.15,1974-01-12,1,1974,January,24.7892,0.309
4585,197501,IN,indiana,MEASLES,5,0.09,1975-01-04,1,1975,January,47.7032,0.137
4586,197501,IN,indiana,MUMPS,5,0.09,1975-01-04,1,1975,January,47.7032,0.137
4587,197501,NE,nebraska,MEASLES,20,1.29,1975-01-04,1,1975,January,45.2462,0.115
4588,197501,NE,nebraska,MUMPS,2,0.13,1975-01-04,1,1975,January,45.2462,0.115
4589,197501,NM,new mexico,MEASLES,92,7.74,1975-01-04,1,1975,January,48.4268,0.068
4590,197501,NM,new mexico,RUBELLA,1,0.08,1975-01-04,1,1975,January,48.4268,0.068
4591,197501,PA,pennsylvania,MEASLES,1,0.01,1975-01-04,1,1975,January,42.3212,0.189
4592,197501,PA,pennsylvania,MUMPS,14,0.12,1975-01-04,1,1975,January,42.3212,0.189
4593,197501,PA,pennsylvania,RUBELLA,1,0.01,1975-01-04,1,1975,January,42.3212,0.189
4594,197502,CO,colorado,MEASLES,4,0.15,1975-01-11,1,1975,January,31.7858,0.142
4595,197502,CO,colorado,MUMPS,4,0.15,1975-01-11,1,1975,January,31.7858,0.142
4596,197502,ID,idaho,MEASLES,2,0.23,1975-01-11,1,1975,January,28.9094,0.211
4597,197502,NE,nebraska,MEASLES,13,0.84,1975-01-11,1,1975,January,35.3876,0.173
4598,197601,ID,idaho,MEASLES,14,1.58,1976-01-03,1,1976,January,27.5234,0.234
4599,197601,ID,idaho,MUMPS,77,8.72,1976-01-03,1,1976,January,27.5234,0.234
4600,197601,ID,idaho,RUBELLA,1,0.11,1976-01-03,1,1976,January,27.5234,0.234
4601,197602,NE,nebraska,MEASLES,12,0.77,1976-01-10,1,1976,January,46.4594,0.305
4602,197602,NE,nebraska,MUMPS,1,0.06,1976-01-10,1,1976,January,46.4594,0.305
4603,197602,PA,pennsylvania,MEASLES,8,0.07,1976-01-10,1,1976,January,46.5332,0.377
4604,197602,PA,pennsylvania,MUMPS,16,0.13,1976-01-10,1,1976,January,46.5332,0.377
4605,197602,PA,pennsylvania,PERTUSSIS,1,0.01,1976-01-10,1,1976,January,46.5332,0.377
4606,197702,KY,kentucky,MEASLES,3,0.08,1977-01-08,1,1977,January,75.7076,0.264
4607,197702,KY,kentucky,MUMPS,1,0.03,1977-01-08,1,1977,January,75.7076,0.264
4608,197702,KY,kentucky,RUBELLA,2,0.06,1977-01-08,1,1977,January,75.7076,0.264
4609,197702,PA,pennsylvania,MEASLES,160,1.35,1977-01-08,1,1977,January,69.9548,0.305
4610,197702,PA,pennsylvania,MUMPS,4,0.03,1977-01-08,1,1977,January,69.9548,0.305
4611,197702,PA,pennsylvania,RUBELLA,7,0.06,1977-01-08,1,1977,January,69.9548,0.305
4612,197702,VT,vermont,MEASLES,11,2.21,1977-01-08,1,1977,January,64.6628,0.266
4613,197702,WI,wisconsin,MEASLES,99,2.13,1977-01-08,1,1977,January,63.8384,0.268
4614,197702,WI,wisconsin,MUMPS,58,1.25,1977-01-08,1,1977,January,63.8384,0.268
4615,197702,WI,wisconsin,RUBELLA,7,0.15,1977-01-08,1,1977,January,63.8384,0.268
4616,197801,DE,delaware,MEASLES,1,0.17,1978-01-07,1,1978,January,72.9806,0.392
4617,197801,DE,delaware,MUMPS,1,0.17,1978-01-07,1,1978,January,72.9806,0.392
4618,197802,DE,delaware,MUMPS,5,0.84,1978-01-07,1,1978,January,72.9806,0.392
4619,197801,DE,delaware,RUBELLA,1,0.17,1978-01-07,1,1978,January,72.9806,0.392
4620,197801,ME,maine,MEASLES,3,0.27,1978-01-07,1,1978,January,65.2658,0.237
4621,197802,ME,maine,MEASLES,1,0.09,1978-01-07,1,1978,January,65.2658,0.237
4622,197801,ME,maine,MUMPS,22,1.96,1978-01-07,1,1978,January,65.2658,0.237
4623,197802,ME,maine,MUMPS,17,1.51,1978-01-07,1,1978,January,65.2658,0.237
4624,197802,ME,maine,RUBELLA,1,0.09,1978-01-07,1,1978,January,65.2658,0.237
4625,197801,MS,mississippi,MEASLES,7,0.28,1978-01-07,1,1978,January,82.3892,0.209
4626,197801,MS,mississippi,RUBELLA,3,0.12,1978-01-07,1,1978,January,82.3892,0.209
4627,197801,PA,pennsylvania,MEASLES,1,0.01,1978-01-07,1,1978,January,69.8126,0.264
4628,197802,PA,pennsylvania,MEASLES,3,0.03,1978-01-07,1,1978,January,69.8126,0.264
4629,197801,PA,pennsylvania,MUMPS,3,0.03,1978-01-07,1,1978,January,69.8126,0.264
4630,197802,PA,pennsylvania,MUMPS,4,0.03,1978-01-07,1,1978,January,69.8126,0.264
4631,197801,PA,pennsylvania,RUBELLA,10,0.08,1978-01-07,1,1978,January,69.8126,0.264
4632,197802,PA,pennsylvania,RUBELLA,5,0.04,1978-01-07,1,1978,January,69.8126,0.264
4633,197802,WI,wisconsin,MEASLES,4,0.09,1978-01-07,1,1978,January,67.5878,0.225
4634,197802,WI,wisconsin,MUMPS,20,0.43,1978-01-07,1,1978,January,67.5878,0.225
4635,197802,WI,wisconsin,RUBELLA,13,0.28,1978-01-07,1,1978,January,67.5878,0.225
4636,197901,IN,indiana,MEASLES,1,0.02,1979-01-06,1,1979,January,71.3048,0.237
4637,197901,IN,indiana,MUMPS,5,0.09,1979-01-06,1,1979,January,71.3048,0.237
4638,197901,MT,montana,MEASLES,2,0.25,1979-01-06,1,1979,January,60.0134,0.121
4639,197901,MT,montana,MUMPS,1,0.13,1979-01-06,1,1979,January,60.0134,0.121
4640,197901,MT,montana,RUBELLA,3,0.38,1979-01-06,1,1979,January,60.0134,0.121
4641,197901,NV,nevada,MEASLES,2,0.25,1979-01-06,1,1979,January,65.5466,0.24
